time,.left,.right,.forward,.stop,.sound
2020/10/19/16:06:59.979502,1,0,0,0,0
2020/10/19/16:06:59.982890,1,0,0,0,0
2020/10/19/16:06:59.987973,1,0,0,0,0
2020/10/19/16:06:59.996138,1,0,0,0,0
2020/10/19/16:06:59.998262,1,0,0,0,0
2020/10/19/16:07:00.006216,1,0,0,0,0
2020/10/19/16:07:00.008819,1,0,0,0,0
2020/10/19/16:07:00.013400,1,0,0,0,0
2020/10/19/16:07:00.020688,1,0,0,0,0
2020/10/19/16:07:00.023629,1,0,0,0,0
2020/10/19/16:07:00.028147,1,0,0,0,0
2020/10/19/16:07:00.033587,1,0,0,0,0
2020/10/19/16:07:00.039627,1,0,0,0,0
2020/10/19/16:07:00.043904,1,0,0,0,0
2020/10/19/16:07:00.048779,1,0,0,0,0
2020/10/19/16:07:00.053344,1,0,0,0,0
2020/10/19/16:07:00.058220,1,0,0,0,0
2020/10/19/16:07:00.064198,1,0,0,0,0
2020/10/19/16:07:00.068840,1,0,0,0,0
2020/10/19/16:07:00.073838,1,0,0,0,0
2020/10/19/16:07:00.082271,1,0,0,0,0
2020/10/19/16:07:00.090942,1,0,0,0,0
2020/10/19/16:07:00.090955,1,0,0,0,0
2020/10/19/16:07:00.095592,1,0,0,0,0
2020/10/19/16:07:00.098759,1,0,0,0,0
2020/10/19/16:07:00.104260,1,0,0,0,0
2020/10/19/16:07:00.109120,1,0,0,0,0
2020/10/19/16:07:00.113967,1,0,0,0,0
2020/10/19/16:07:00.119264,1,0,0,0,0
2020/10/19/16:07:00.124792,1,0,0,0,0
2020/10/19/16:07:00.128705,1,0,0,0,0
2020/10/19/16:07:00.138091,1,0,0,0,0
2020/10/19/16:07:00.138212,1,0,0,0,0
2020/10/19/16:07:00.143675,1,0,0,0,0
2020/10/19/16:07:00.149139,1,0,0,0,0
2020/10/19/16:07:00.154227,1,0,0,0,0
2020/10/19/16:07:00.158743,1,0,0,0,0
2020/10/19/16:07:00.163643,1,0,0,0,0
2020/10/19/16:07:00.169895,1,0,0,0,0
2020/10/19/16:07:00.174720,1,0,0,0,0
2020/10/19/16:07:00.179343,1,0,0,0,0
2020/10/19/16:07:00.184141,1,0,0,0,0
2020/10/19/16:07:00.190749,1,0,0,0,0
2020/10/19/16:07:00.193024,1,0,0,0,0
2020/10/19/16:07:00.199094,1,0,0,0,0
2020/10/19/16:07:00.203840,1,0,0,0,0
2020/10/19/16:07:00.208327,1,0,0,0,0
2020/10/19/16:07:00.213415,1,0,0,0,0
2020/10/19/16:07:00.218808,1,0,0,0,0
2020/10/19/16:07:00.223677,1,0,0,0,0
2020/10/19/16:07:00.228605,1,0,0,0,0
2020/10/19/16:07:00.233535,1,0,0,0,0
2020/10/19/16:07:00.239037,1,0,0,0,0
2020/10/19/16:07:00.244768,1,0,0,0,0
2020/10/19/16:07:00.248598,1,0,0,0,0
2020/10/19/16:07:00.253808,1,0,0,0,0
2020/10/19/16:07:00.258770,1,0,0,0,0
2020/10/19/16:07:00.263258,1,0,0,0,0
2020/10/19/16:07:00.269053,1,0,0,0,0
2020/10/19/16:07:00.273982,1,0,0,0,0
2020/10/19/16:07:00.278732,1,0,0,0,0
2020/10/19/16:07:00.283839,1,0,0,0,0
2020/10/19/16:07:00.288850,1,0,0,0,0
2020/10/19/16:07:00.295093,1,0,0,0,0
2020/10/19/16:07:00.300317,1,0,0,0,0
2020/10/19/16:07:00.305128,1,0,0,0,0
2020/10/19/16:07:00.310091,1,0,0,0,0
2020/10/19/16:07:00.314250,1,0,0,0,0
2020/10/19/16:07:00.319034,1,0,0,0,0
2020/10/19/16:07:00.324078,1,0,0,0,0
2020/10/19/16:07:00.328723,1,0,0,0,0
2020/10/19/16:07:00.338680,1,0,0,0,0
2020/10/19/16:07:00.340021,1,0,0,0,0
2020/10/19/16:07:00.343846,1,0,0,0,0
2020/10/19/16:07:00.348339,1,0,0,0,0
2020/10/19/16:07:00.354289,1,0,0,0,0
2020/10/19/16:07:00.358569,1,0,0,0,0
2020/10/19/16:07:00.363382,1,0,0,0,0
2020/10/19/16:07:00.368945,1,0,0,0,0
2020/10/19/16:07:00.373546,1,0,0,0,0
2020/10/19/16:07:00.379196,1,0,0,0,0
2020/10/19/16:07:00.384604,1,0,0,0,0
2020/10/19/16:07:00.395381,1,0,0,0,0
2020/10/19/16:07:00.397985,1,0,0,0,0
2020/10/19/16:07:00.403322,1,0,0,0,0
2020/10/19/16:07:00.408116,1,0,0,0,0
2020/10/19/16:07:00.413522,1,0,0,0,0
2020/10/19/16:07:00.418511,1,0,0,0,0
2020/10/19/16:07:00.423619,1,0,0,0,0
2020/10/19/16:07:00.428630,1,0,0,0,0
2020/10/19/16:07:00.442016,1,0,0,0,0
2020/10/19/16:07:00.442282,1,0,0,0,0
2020/10/19/16:07:00.444745,1,0,0,0,0
2020/10/19/16:07:00.448586,1,0,0,0,0
2020/10/19/16:07:00.453165,1,0,0,0,0
2020/10/19/16:07:00.458879,1,0,0,0,0
2020/10/19/16:07:00.463260,1,0,0,0,0
2020/10/19/16:07:00.468945,1,0,0,0,0
2020/10/19/16:07:00.473586,1,0,0,0,0
2020/10/19/16:07:00.478835,1,0,0,0,0
2020/10/19/16:07:00.483149,1,0,0,0,0
2020/10/19/16:07:00.490753,1,0,0,0,0
2020/10/19/16:07:00.494616,1,0,0,0,0
2020/10/19/16:07:00.499090,1,0,0,0,0
2020/10/19/16:07:00.503578,1,0,0,0,0
2020/10/19/16:07:00.508347,1,0,0,0,0
2020/10/19/16:07:00.513426,1,0,0,0,0
2020/10/19/16:07:00.519075,1,0,0,0,0
2020/10/19/16:07:00.523750,1,0,0,0,0
2020/10/19/16:07:00.529655,1,0,0,0,0
2020/10/19/16:07:00.533535,1,0,0,0,0
2020/10/19/16:07:00.538902,1,0,0,0,0
2020/10/19/16:07:00.544019,1,0,0,0,0
2020/10/19/16:07:00.548841,1,0,0,0,0
2020/10/19/16:07:00.555148,1,0,0,0,0
2020/10/19/16:07:00.558619,1,0,0,0,0
2020/10/19/16:07:00.563696,1,0,0,0,0
2020/10/19/16:07:00.568910,1,0,0,0,0
2020/10/19/16:07:00.574512,1,0,0,0,0
2020/10/19/16:07:00.578116,1,0,0,0,0
2020/10/19/16:07:00.583889,1,0,0,0,0
2020/10/19/16:07:00.600748,1,0,0,0,0
2020/10/19/16:07:00.600816,1,0,0,0,0
2020/10/19/16:07:00.600899,1,0,0,0,0
2020/10/19/16:07:00.609770,1,0,0,0,0
2020/10/19/16:07:00.611144,1,0,0,0,0
2020/10/19/16:07:00.613310,1,0,0,0,0
2020/10/19/16:07:00.618644,1,0,0,0,0
2020/10/19/16:07:00.624129,1,0,0,0,0
2020/10/19/16:07:00.628572,1,0,0,0,0
2020/10/19/16:07:00.633275,1,0,0,0,0
2020/10/19/16:07:00.638801,1,0,0,0,0
2020/10/19/16:07:00.644261,1,0,0,0,0
2020/10/19/16:07:00.650450,1,0,0,0,0
2020/10/19/16:07:00.655196,1,0,0,0,0
2020/10/19/16:07:00.663349,1,0,0,0,0
2020/10/19/16:07:00.663426,1,0,0,0,0
2020/10/19/16:07:00.668538,1,0,0,0,0
2020/10/19/16:07:00.673356,1,0,0,0,0
2020/10/19/16:07:00.678462,1,0,0,0,0
2020/10/19/16:07:00.683298,1,0,0,0,0
2020/10/19/16:07:00.689664,1,0,0,0,0
2020/10/19/16:07:00.693051,1,0,0,0,0
2020/10/19/16:07:00.699158,1,0,0,0,0
2020/10/19/16:07:00.704122,1,0,0,0,0
2020/10/19/16:07:00.708820,1,0,0,0,0
2020/10/19/16:07:00.716465,1,0,0,0,0
2020/10/19/16:07:00.718902,1,0,0,0,0
2020/10/19/16:07:00.723439,1,0,0,0,0
2020/10/19/16:07:00.728539,1,0,0,0,0
2020/10/19/16:07:00.733499,1,0,0,0,0
2020/10/19/16:07:00.738729,1,0,0,0,0
2020/10/19/16:07:00.745458,1,0,0,0,0
2020/10/19/16:07:00.750068,1,0,0,0,0
2020/10/19/16:07:00.757440,1,0,0,0,0
2020/10/19/16:07:00.764509,1,0,0,0,0
2020/10/19/16:07:00.766515,1,0,0,0,0
2020/10/19/16:07:00.768781,1,0,0,0,0
2020/10/19/16:07:00.777386,1,0,0,0,0
2020/10/19/16:07:00.778992,1,0,0,0,0
2020/10/19/16:07:00.784524,1,0,0,0,0
2020/10/19/16:07:00.788899,1,0,0,0,0
2020/10/19/16:07:00.795034,1,0,0,0,0
2020/10/19/16:07:00.799355,1,0,0,0,0
2020/10/19/16:07:00.819784,1,0,0,0,0
2020/10/19/16:07:00.819797,1,0,0,0,0
2020/10/19/16:07:00.819880,1,0,0,0,0
2020/10/19/16:07:00.819969,1,0,0,0,0
2020/10/19/16:07:00.823269,1,0,0,0,0
2020/10/19/16:07:00.828548,1,0,0,0,0
2020/10/19/16:07:00.833818,1,0,0,0,0
2020/10/19/16:07:00.838362,1,0,0,0,0
2020/10/19/16:07:00.843468,1,0,0,0,0
2020/10/19/16:07:00.848812,1,0,0,0,0
2020/10/19/16:07:00.860727,1,0,0,0,0
2020/10/19/16:07:00.860816,1,0,0,0,0
2020/10/19/16:07:00.863957,1,0,0,0,0
2020/10/19/16:07:00.868883,1,0,0,0,0
2020/10/19/16:07:00.874052,1,0,0,0,0
2020/10/19/16:07:00.878850,1,0,0,0,0
2020/10/19/16:07:00.883884,1,0,0,0,0
2020/10/19/16:07:00.888692,1,0,0,0,0
2020/10/19/16:07:00.894920,1,0,0,0,0
2020/10/19/16:07:00.898324,1,0,0,0,0
2020/10/19/16:07:00.903559,1,0,0,0,0
2020/10/19/16:07:00.913132,1,0,0,0,0
2020/10/19/16:07:00.917603,1,0,0,0,0
2020/10/19/16:07:00.927295,1,0,0,0,0
2020/10/19/16:07:00.927375,1,0,0,0,0
2020/10/19/16:07:00.928916,1,0,0,0,0
2020/10/19/16:07:00.934855,1,0,0,0,0
2020/10/19/16:07:00.938457,1,0,0,0,0
2020/10/19/16:07:00.944109,1,0,0,0,0
2020/10/19/16:07:00.948102,1,0,0,0,0
2020/10/19/16:07:00.954019,1,0,0,0,0
2020/10/19/16:07:00.959272,1,0,0,0,0
2020/10/19/16:07:00.963004,1,0,0,0,0
2020/10/19/16:07:00.969857,1,0,0,0,0
2020/10/19/16:07:00.974138,1,0,0,0,0
2020/10/19/16:07:00.978605,1,0,0,0,0
2020/10/19/16:07:00.983976,1,0,0,0,0
2020/10/19/16:07:00.989199,1,0,0,0,0
2020/10/19/16:07:00.995417,1,0,0,0,0
2020/10/19/16:07:00.998654,1,0,0,0,0
2020/10/19/16:07:01.003423,1,0,0,0,0
2020/10/19/16:07:01.008582,1,0,0,0,0
2020/10/19/16:07:01.013823,1,0,0,0,0
2020/10/19/16:07:01.021565,1,0,0,0,0
2020/10/19/16:07:01.026048,1,0,0,0,0
2020/10/19/16:07:01.031244,1,0,0,0,0
2020/10/19/16:07:01.035065,1,0,0,0,0
2020/10/19/16:07:01.039707,1,0,0,0,0
2020/10/19/16:07:01.045526,1,0,0,0,0
2020/10/19/16:07:01.050157,1,0,0,0,0
2020/10/19/16:07:01.054216,1,0,0,0,0
2020/10/19/16:07:01.058852,1,0,0,0,0
2020/10/19/16:07:01.063492,1,0,0,0,0
2020/10/19/16:07:01.068812,1,0,0,0,0
2020/10/19/16:07:01.073648,1,0,0,0,0
2020/10/19/16:07:01.080554,1,0,0,0,0
2020/10/19/16:07:01.083197,1,0,0,0,0
2020/10/19/16:07:01.089404,1,0,0,0,0
2020/10/19/16:07:01.094193,1,0,0,0,0
2020/10/19/16:07:01.098381,1,0,0,0,0
2020/10/19/16:07:01.104191,1,0,0,0,0
2020/10/19/16:07:01.108611,1,0,0,0,0
2020/10/19/16:07:01.113331,1,0,0,0,0
2020/10/19/16:07:01.118330,1,0,0,0,0
2020/10/19/16:07:01.125756,1,0,0,0,0
2020/10/19/16:07:01.129132,1,0,0,0,0
2020/10/19/16:07:01.134000,1,0,0,0,0
2020/10/19/16:07:01.139763,1,0,0,0,0
2020/10/19/16:07:01.143595,1,0,0,0,0
2020/10/19/16:07:01.148104,1,0,0,0,0
2020/10/19/16:07:01.153789,1,0,0,0,0
2020/10/19/16:07:01.158604,1,0,0,0,0
2020/10/19/16:07:01.163796,1,0,0,0,0
2020/10/19/16:07:01.168393,1,0,0,0,0
2020/10/19/16:07:01.173597,1,0,0,0,0
2020/10/19/16:07:01.179046,1,0,0,0,0
2020/10/19/16:07:01.183822,1,0,0,0,0
2020/10/19/16:07:01.190087,1,0,0,0,0
2020/10/19/16:07:01.195471,1,0,0,0,0
2020/10/19/16:07:01.198667,1,0,0,0,0
2020/10/19/16:07:01.203240,1,0,0,0,0
2020/10/19/16:07:01.208974,1,0,0,0,0
2020/10/19/16:07:01.214427,1,0,0,0,0
2020/10/19/16:07:01.219288,1,0,0,0,0
2020/10/19/16:07:01.224241,1,0,0,0,0
2020/10/19/16:07:01.229683,1,0,0,0,0
2020/10/19/16:07:01.233118,1,0,0,0,0
2020/10/19/16:07:01.239957,1,0,0,0,0
2020/10/19/16:07:01.245522,1,0,0,0,0
2020/10/19/16:07:01.249393,1,0,0,0,0
2020/10/19/16:07:01.253648,1,0,0,0,0
2020/10/19/16:07:01.259376,1,0,0,0,0
2020/10/19/16:07:01.263664,1,0,0,0,0
2020/10/19/16:07:01.268591,1,0,0,0,0
2020/10/19/16:07:01.273845,1,0,0,0,0
2020/10/19/16:07:01.278990,1,0,0,0,0
2020/10/19/16:07:01.284149,1,0,0,0,0
2020/10/19/16:07:01.289309,1,0,0,0,0
2020/10/19/16:07:01.294395,1,0,0,0,0
2020/10/19/16:07:01.302812,1,0,0,0,0
2020/10/19/16:07:01.307044,1,0,0,0,0
2020/10/19/16:07:01.311210,1,0,0,0,0
2020/10/19/16:07:01.320716,1,0,0,0,0
2020/10/19/16:07:01.324144,1,0,0,0,0
2020/10/19/16:07:01.327086,1,0,0,0,0
2020/10/19/16:07:01.328802,1,0,0,0,0
2020/10/19/16:07:01.333745,1,0,0,0,0
2020/10/19/16:07:01.338876,1,0,0,0,0
2020/10/19/16:07:01.344774,1,0,0,0,0
2020/10/19/16:07:01.348668,1,0,0,0,0
2020/10/19/16:07:01.354692,1,0,0,0,0
2020/10/19/16:07:01.358787,1,0,0,0,0
2020/10/19/16:07:01.363869,1,0,0,0,0
2020/10/19/16:07:01.368010,1,0,0,0,0
2020/10/19/16:07:01.373932,1,0,0,0,0
2020/10/19/16:07:01.378313,1,0,0,0,0
2020/10/19/16:07:01.383323,1,0,0,0,0
2020/10/19/16:07:01.390338,1,0,0,0,0
2020/10/19/16:07:01.399422,1,0,0,0,0
2020/10/19/16:07:01.399504,1,0,0,0,0
2020/10/19/16:07:01.403902,1,0,0,0,0
2020/10/19/16:07:01.409346,1,0,0,0,0
2020/10/19/16:07:01.414057,1,0,0,0,0
2020/10/19/16:07:01.418359,1,0,0,0,0
2020/10/19/16:07:01.423496,1,0,0,0,0
2020/10/19/16:07:01.428761,1,0,0,0,0
2020/10/19/16:07:01.433960,1,0,0,0,0
2020/10/19/16:07:01.439218,1,0,0,0,0
2020/10/19/16:07:01.446476,1,0,0,0,0
2020/10/19/16:07:01.451093,1,0,0,0,0
2020/10/19/16:07:01.454442,1,0,0,0,0
2020/10/19/16:07:01.458902,1,0,0,0,0
2020/10/19/16:07:01.463120,1,0,0,0,0
2020/10/19/16:07:01.468544,1,0,0,0,0
2020/10/19/16:07:01.474076,1,0,0,0,0
2020/10/19/16:07:01.478937,1,0,0,0,0
2020/10/19/16:07:01.491552,1,0,0,0,0
2020/10/19/16:07:01.491629,1,0,0,0,0
2020/10/19/16:07:01.493821,1,0,0,0,0
2020/10/19/16:07:01.499526,1,0,0,0,0
2020/10/19/16:07:01.504540,1,0,0,0,0
2020/10/19/16:07:01.509425,1,0,0,0,0
2020/10/19/16:07:01.513631,1,0,0,0,0
2020/10/19/16:07:01.518454,1,0,0,0,0
2020/10/19/16:07:01.524395,1,0,0,0,0
2020/10/19/16:07:01.528549,1,0,0,0,0
2020/10/19/16:07:01.534086,1,0,0,0,0
2020/10/19/16:07:01.538740,1,0,0,0,0
2020/10/19/16:07:01.544283,1,0,0,0,0
2020/10/19/16:07:01.548917,1,0,0,0,0
2020/10/19/16:07:01.555239,1,0,0,0,0
2020/10/19/16:07:01.559413,1,0,0,0,0
2020/10/19/16:07:01.563379,1,0,0,0,0
2020/10/19/16:07:01.568105,1,0,0,0,0
2020/10/19/16:07:01.573506,1,0,0,0,0
2020/10/19/16:07:01.578811,1,0,0,0,0
2020/10/19/16:07:01.584118,1,0,0,0,0
2020/10/19/16:07:01.589273,1,0,0,0,0
2020/10/19/16:07:01.594791,1,0,0,0,0
2020/10/19/16:07:01.598866,1,0,0,0,0
2020/10/19/16:07:01.604634,1,0,0,0,0
2020/10/19/16:07:01.608513,1,0,0,0,0
2020/10/19/16:07:01.613797,1,0,0,0,0
2020/10/19/16:07:01.618356,1,0,0,0,0
2020/10/19/16:07:01.624320,1,0,0,0,0
2020/10/19/16:07:01.628837,1,0,0,0,0
2020/10/19/16:07:01.633780,1,0,0,0,0
2020/10/19/16:07:01.638671,1,0,0,0,0
2020/10/19/16:07:01.645037,1,0,0,0,0
2020/10/19/16:07:01.648374,1,0,0,0,0
2020/10/19/16:07:01.653219,1,0,0,0,0
2020/10/19/16:07:01.659000,1,0,0,0,0
2020/10/19/16:07:01.664674,1,0,0,0,0
2020/10/19/16:07:01.669601,1,0,0,0,0
2020/10/19/16:07:01.674449,1,0,0,0,0
2020/10/19/16:07:01.678903,1,0,0,0,0
2020/10/19/16:07:01.684511,1,0,0,0,0
2020/10/19/16:07:01.689186,1,0,0,0,0
2020/10/19/16:07:01.693801,1,0,0,0,0
2020/10/19/16:07:01.701864,1,0,0,0,0
2020/10/19/16:07:01.704932,1,0,0,0,0
2020/10/19/16:07:01.710274,1,0,0,0,0
2020/10/19/16:07:01.715221,1,0,0,0,0
2020/10/19/16:07:01.720243,1,0,0,0,0
2020/10/19/16:07:01.724877,1,0,0,0,0
2020/10/19/16:07:01.729507,1,0,0,0,0
2020/10/19/16:07:01.734135,1,0,0,0,0
2020/10/19/16:07:01.738945,1,0,0,0,0
2020/10/19/16:07:01.744050,1,0,0,0,0
2020/10/19/16:07:01.749028,1,0,0,0,0
2020/10/19/16:07:01.754061,1,0,0,0,0
2020/10/19/16:07:01.761069,1,0,0,0,0
2020/10/19/16:07:01.763815,1,0,0,0,0
2020/10/19/16:07:01.768805,1,0,0,0,0
2020/10/19/16:07:01.773662,1,0,0,0,0
2020/10/19/16:07:01.778893,1,0,0,0,0
2020/10/19/16:07:01.783883,1,0,0,0,0
2020/10/19/16:07:01.788773,1,0,0,0,0
2020/10/19/16:07:01.794284,1,0,0,0,0
2020/10/19/16:07:01.799331,1,0,0,0,0
2020/10/19/16:07:01.805447,1,0,0,0,0
2020/10/19/16:07:01.809099,1,0,0,0,0
2020/10/19/16:07:01.814228,1,0,0,0,0
2020/10/19/16:07:01.819215,1,0,0,0,0
2020/10/19/16:07:01.826798,1,0,0,0,0
2020/10/19/16:07:01.829096,1,0,0,0,0
2020/10/19/16:07:01.834138,1,0,0,0,0
2020/10/19/16:07:01.839288,1,0,0,0,0
2020/10/19/16:07:01.844289,1,0,0,0,0
2020/10/19/16:07:01.849408,1,0,0,0,0
2020/10/19/16:07:01.854050,1,0,0,0,0
2020/10/19/16:07:01.861625,1,0,0,0,0
2020/10/19/16:07:01.864083,1,0,0,0,0
2020/10/19/16:07:01.869156,1,0,0,0,0
2020/10/19/16:07:01.873845,1,0,0,0,0
2020/10/19/16:07:01.879665,1,0,0,0,0
2020/10/19/16:07:01.884960,1,0,0,0,0
2020/10/19/16:07:01.888751,1,0,0,0,0
2020/10/19/16:07:01.893656,1,0,0,0,0
2020/10/19/16:07:01.900952,1,0,0,0,0
2020/10/19/16:07:01.909751,1,0,0,0,0
2020/10/19/16:07:01.911950,1,0,0,0,0
2020/10/19/16:07:01.916019,1,0,0,0,0
2020/10/19/16:07:01.924937,1,0,0,0,0
2020/10/19/16:07:01.929885,1,0,0,0,0
2020/10/19/16:07:01.931249,1,0,0,0,0
2020/10/19/16:07:01.935130,1,0,0,0,0
2020/10/19/16:07:01.940393,1,0,0,0,0
2020/10/19/16:07:01.944608,1,0,0,0,0
2020/10/19/16:07:01.950351,1,0,0,0,0
2020/10/19/16:07:01.954445,1,0,0,0,0
2020/10/19/16:07:01.959260,1,0,0,0,0
2020/10/19/16:07:01.964674,1,0,0,0,0
2020/10/19/16:07:01.969609,1,0,0,0,0
2020/10/19/16:07:01.976954,1,0,0,0,0
2020/10/19/16:07:01.979075,1,0,0,0,0
2020/10/19/16:07:01.983269,1,0,0,0,0
2020/10/19/16:07:01.988573,1,0,0,0,0
2020/10/19/16:07:01.994659,1,0,0,0,0
2020/10/19/16:07:01.998207,1,0,0,0,0
2020/10/19/16:07:02.003470,1,0,0,0,0
2020/10/19/16:07:02.008782,1,0,0,0,0
2020/10/19/16:07:02.014359,1,0,0,0,0
2020/10/19/16:07:02.018790,1,0,0,0,0
2020/10/19/16:07:02.025909,1,0,0,0,0
2020/10/19/16:07:02.029530,1,0,0,0,0
2020/10/19/16:07:02.033717,1,0,0,0,0
2020/10/19/16:07:02.038280,1,0,0,0,0
2020/10/19/16:07:02.043244,1,0,0,0,0
2020/10/19/16:07:02.048633,1,0,0,0,0
2020/10/19/16:07:02.054041,1,0,0,0,0
2020/10/19/16:07:02.060052,1,0,0,0,0
2020/10/19/16:07:02.067192,1,0,0,0,0
2020/10/19/16:07:02.071303,1,0,0,0,0
2020/10/19/16:07:02.073759,1,0,0,0,0
2020/10/19/16:07:02.078888,1,0,0,0,0
2020/10/19/16:07:02.083775,1,0,0,0,0
2020/10/19/16:07:02.088805,1,0,0,0,0
2020/10/19/16:07:02.094307,1,0,0,0,0
2020/10/19/16:07:02.098530,1,0,0,0,0
2020/10/19/16:07:02.104226,1,0,0,0,0
2020/10/19/16:07:02.109668,1,0,0,0,0
2020/10/19/16:07:02.114226,1,0,0,0,0
2020/10/19/16:07:02.120159,1,0,0,0,0
2020/10/19/16:07:02.125105,1,0,0,0,0
2020/10/19/16:07:02.130135,1,0,0,0,0
2020/10/19/16:07:02.133650,1,0,0,0,0
2020/10/19/16:07:02.138364,1,0,0,0,0
2020/10/19/16:07:02.143694,1,0,0,0,0
2020/10/19/16:07:02.149241,1,0,0,0,0
2020/10/19/16:07:02.153736,1,0,0,0,0
2020/10/19/16:07:02.158621,1,0,0,0,0
2020/10/19/16:07:02.163714,1,0,0,0,0
2020/10/19/16:07:02.168293,1,0,0,0,0
2020/10/19/16:07:02.173690,1,0,0,0,0
2020/10/19/16:07:02.181513,1,0,0,0,0
2020/10/19/16:07:02.183209,1,0,0,0,0
2020/10/19/16:07:02.188276,1,0,0,0,0
2020/10/19/16:07:02.193460,1,0,0,0,0
2020/10/19/16:07:02.199058,1,0,0,0,0
2020/10/19/16:07:02.203792,1,0,0,0,0
2020/10/19/16:07:02.209185,1,0,0,0,0
2020/10/19/16:07:02.214389,1,0,0,0,0
2020/10/19/16:07:02.218757,1,0,0,0,0
2020/10/19/16:07:02.225230,1,0,0,0,0
2020/10/19/16:07:02.229410,1,0,0,0,0
2020/10/19/16:07:02.234098,1,0,0,0,0
2020/10/19/16:07:02.238297,1,0,0,0,0
2020/10/19/16:07:02.243626,1,0,0,0,0
2020/10/19/16:07:02.248919,1,0,0,0,0
2020/10/19/16:07:02.254237,1,0,0,0,0
2020/10/19/16:07:02.259535,1,0,0,0,0
2020/10/19/16:07:02.263617,1,0,0,0,0
2020/10/19/16:07:02.268956,1,0,0,0,0
2020/10/19/16:07:02.275476,1,0,0,0,0
2020/10/19/16:07:02.281505,1,0,0,0,0
2020/10/19/16:07:02.284460,1,0,0,0,0
2020/10/19/16:07:02.288682,1,0,0,0,0
2020/10/19/16:07:02.294401,1,0,0,0,0
2020/10/19/16:07:02.301157,1,0,0,0,0
2020/10/19/16:07:02.305118,1,0,0,0,0
2020/10/19/16:07:02.310119,1,0,0,0,0
2020/10/19/16:07:02.315247,1,0,0,0,0
2020/10/19/16:07:02.324068,1,0,0,0,0
2020/10/19/16:07:02.337132,1,0,0,0,0
2020/10/19/16:07:02.337144,1,0,0,0,0
2020/10/19/16:07:02.338405,1,0,0,0,0
2020/10/19/16:07:02.338820,1,0,0,0,0
2020/10/19/16:07:02.343222,1,0,0,0,0
2020/10/19/16:07:02.348739,1,0,0,0,0
2020/10/19/16:07:02.353114,1,0,0,0,0
2020/10/19/16:07:02.358703,1,0,0,0,0
2020/10/19/16:07:02.363668,1,0,0,0,0
2020/10/19/16:07:02.371446,1,0,0,0,0
2020/10/19/16:07:02.377548,1,0,0,0,0
2020/10/19/16:07:02.380213,1,0,0,0,0
2020/10/19/16:07:02.384363,1,0,0,0,0
2020/10/19/16:07:02.388906,1,0,0,0,0
2020/10/19/16:07:02.393334,1,0,0,0,0
2020/10/19/16:07:02.399582,1,0,0,0,0
2020/10/19/16:07:02.403011,1,0,0,0,0
2020/10/19/16:07:02.407832,1,0,0,0,0
2020/10/19/16:07:02.412716,1,0,0,0,0
2020/10/19/16:07:02.421423,1,0,0,0,0
2020/10/19/16:07:02.424209,1,0,0,0,0
2020/10/19/16:07:02.429643,1,0,0,0,0
2020/10/19/16:07:02.435142,1,0,0,0,0
2020/10/19/16:07:02.438339,1,0,0,0,0
2020/10/19/16:07:02.443445,1,0,0,0,0
2020/10/19/16:07:02.448531,1,0,0,0,0
2020/10/19/16:07:02.454315,1,0,0,0,0
2020/10/19/16:07:02.459048,1,0,0,0,0
2020/10/19/16:07:02.466817,1,0,0,0,0
2020/10/19/16:07:02.470477,1,0,0,0,0
2020/10/19/16:07:02.473582,1,0,0,0,0
2020/10/19/16:07:02.479012,1,0,0,0,0
2020/10/19/16:07:02.483149,1,0,0,0,0
2020/10/19/16:07:02.487971,1,0,0,0,0
2020/10/19/16:07:02.493287,1,0,0,0,0
2020/10/19/16:07:02.498642,1,0,0,0,0
2020/10/19/16:07:02.503023,1,0,0,0,0
2020/10/19/16:07:02.509794,1,0,0,0,0
2020/10/19/16:07:02.513441,1,0,0,0,0
2020/10/19/16:07:02.518715,1,0,0,0,0
2020/10/19/16:07:02.523564,1,0,0,0,0
2020/10/19/16:07:02.528587,1,0,0,0,0
2020/10/19/16:07:02.533512,1,0,0,0,0
2020/10/19/16:07:02.539315,1,0,0,0,0
2020/10/19/16:07:02.543408,1,0,0,0,0
2020/10/19/16:07:02.549212,1,0,0,0,0
2020/10/19/16:07:02.555231,1,0,0,0,0
2020/10/19/16:07:02.558320,1,0,0,0,0
2020/10/19/16:07:02.563748,1,0,0,0,0
2020/10/19/16:07:02.569171,1,0,0,0,0
2020/10/19/16:07:02.574962,1,0,0,0,0
2020/10/19/16:07:02.578914,1,0,0,0,0
2020/10/19/16:07:02.583781,1,0,0,0,0
2020/10/19/16:07:02.588822,1,0,0,0,0
2020/10/19/16:07:02.598655,1,0,0,0,0
2020/10/19/16:07:02.598670,1,0,0,0,0
2020/10/19/16:07:02.603412,1,0,0,0,0
2020/10/19/16:07:02.609246,1,0,0,0,0
2020/10/19/16:07:02.614178,1,0,0,0,0
2020/10/19/16:07:02.619514,1,0,0,0,0
2020/10/19/16:07:02.623804,1,0,0,0,0
2020/10/19/16:07:02.629362,1,0,0,0,0
2020/10/19/16:07:02.634100,1,0,0,0,0
2020/10/19/16:07:02.639116,1,0,0,0,0
2020/10/19/16:07:02.645021,1,0,0,0,0
2020/10/19/16:07:02.649506,1,0,0,0,0
2020/10/19/16:07:02.654317,1,0,0,0,0
2020/10/19/16:07:02.659533,1,0,0,0,0
2020/10/19/16:07:02.664390,1,0,0,0,0
