rosbagTimestamp,data
1606295528917556019,"""1606295528.799932,38.254665,140.835339,198.172000,-0.042000,-0.039000,0.002000,6.304000,6.304000,9.472000,2,1,1,0"""
1606295529025293084,"""1606295528.799932,38.254665,140.835339,198.172000,-0.042000,-0.039000,0.002000,6.304000,6.304000,9.472000,2,1,1,0"""
1606295529128309664,"""1606295528.999932,38.254665,140.835339,198.166000,-0.003000,0.012000,0.004000,6.320000,6.320000,9.472000,2,1,1,0"""
1606295529219547075,"""1606295528.999932,38.254665,140.835339,198.166000,-0.003000,0.012000,0.004000,6.320000,6.320000,9.472000,2,1,1,0"""
1606295529325472296,"""1606295529.199932,38.254665,140.835339,198.158000,0.019000,0.067000,0.002000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295529424833783,"""1606295529.199932,38.254665,140.835339,198.158000,0.019000,0.067000,0.002000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295529528852309,"""1606295529.399932,38.254665,140.835339,198.166000,0.076000,0.042000,-0.003000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295529619741537,"""1606295529.399932,38.254665,140.835339,198.166000,0.076000,0.042000,-0.003000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295529725484919,"""1606295529.599931,38.254666,140.835340,198.173000,0.141000,0.136000,-0.014000,6.320000,6.320000,9.504001,2,1,1,0"""
1606295529817445427,"""1606295529.599931,38.254666,140.835340,198.173000,0.141000,0.136000,-0.014000,6.320000,6.320000,9.504001,2,1,1,0"""
1606295529925355301,"""1606295529.799931,38.254666,140.835340,198.164000,0.160000,0.151000,-0.003000,6.320000,6.320000,9.520000,2,1,1,0"""
1606295530020759574,"""1606295529.799931,38.254666,140.835340,198.164000,0.160000,0.151000,-0.003000,6.320000,6.320000,9.520000,2,1,1,0"""
1606295530124252667,"""1606295529.999931,38.254666,140.835341,198.148000,0.159000,0.147000,0.010000,6.336000,6.336000,9.520000,2,1,1,0"""
1606295530219100394,"""1606295529.999931,38.254666,140.835341,198.148000,0.159000,0.147000,0.010000,6.336000,6.336000,9.520000,2,1,1,0"""
1606295530322073712,"""1606295530.199931,38.254666,140.835340,198.149000,0.153000,0.045000,0.006000,6.336000,6.336000,9.520000,2,1,1,0"""
1606295530424983053,"""1606295530.199931,38.254666,140.835340,198.149000,0.153000,0.045000,0.006000,6.336000,6.336000,9.520000,2,1,1,0"""
1606295530527718637,"""1606295530.399931,38.254666,140.835340,198.145000,0.088000,-0.016000,0.007000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295530616890068,"""1606295530.399931,38.254666,140.835340,198.145000,0.088000,-0.016000,0.007000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295530720000290,"""1606295530.599931,38.254666,140.835340,198.141000,0.024000,-0.033000,0.009000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295530833716920,"""1606295530.599931,38.254666,140.835340,198.141000,0.024000,-0.033000,0.009000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295530926865595,"""1606295530.799931,38.254666,140.835339,198.164000,-0.001000,-0.123000,-0.013000,6.352000,6.352000,9.536000,2,1,1,0"""
1606295531017084827,"""1606295530.799931,38.254666,140.835339,198.164000,-0.001000,-0.123000,-0.013000,6.352000,6.352000,9.536000,2,1,1,0"""
1606295531119965289,"""1606295530.999931,38.254666,140.835339,198.143000,-0.014000,-0.073000,0.002000,6.352000,6.352000,9.552000,2,1,1,0"""
1606295531233919685,"""1606295530.999931,38.254666,140.835339,198.143000,-0.014000,-0.073000,0.002000,6.352000,6.352000,9.552000,2,1,1,0"""
1606295531318981631,"""1606295531.199931,38.254666,140.835339,198.130000,-0.004000,-0.072000,0.008000,6.352000,6.352000,9.552000,2,1,1,0"""
1606295531433386507,"""1606295531.199931,38.254666,140.835339,198.130000,-0.004000,-0.072000,0.008000,6.352000,6.352000,9.552000,2,1,1,0"""
1606295531532438737,"""1606295531.399931,38.254666,140.835339,198.120000,0.044000,-0.064000,0.010000,6.352000,6.352000,9.552000,2,1,1,0"""
1606295531630387580,"""1606295531.399931,38.254666,140.835339,198.120000,0.044000,-0.064000,0.010000,6.352000,6.352000,9.552000,2,1,1,0"""
1606295531718653301,"""1606295531.599931,38.254667,140.835339,198.121000,0.068000,-0.079000,0.002000,6.352000,6.352000,9.552000,2,1,1,0"""
1606295531830761695,"""1606295531.599931,38.254667,140.835339,198.121000,0.068000,-0.079000,0.002000,6.352000,6.352000,9.552000,2,1,1,0"""
1606295531920052169,"""1606295531.799931,38.254667,140.835339,198.106000,0.073000,-0.045000,0.008000,6.352000,6.352000,9.568001,2,1,1,0"""
1606295532031286502,"""1606295531.799931,38.254667,140.835339,198.106000,0.073000,-0.045000,0.008000,6.352000,6.352000,9.568001,2,1,1,0"""
1606295532119225185,"""1606295531.999931,38.254667,140.835339,198.096000,0.083000,0.005000,0.010000,6.352000,6.352000,9.568001,2,1,1,0"""
1606295532225657650,"""1606295531.999931,38.254667,140.835339,198.096000,0.083000,0.005000,0.010000,6.352000,6.352000,9.568001,2,1,1,0"""
1606295532317218249,"""1606295532.199931,38.254667,140.835339,198.102000,0.093000,-0.008000,0.000000,6.352000,6.352000,9.568001,2,1,1,0"""
1606295532429118922,"""1606295532.199931,38.254667,140.835339,198.102000,0.093000,-0.008000,0.000000,6.352000,6.352000,9.568001,2,1,1,0"""
1606295532519365537,"""1606295532.399931,38.254667,140.835339,198.086000,0.045000,0.064000,0.004000,6.352000,6.352000,9.568001,2,1,1,0"""
1606295532625446575,"""1606295532.599931,38.254667,140.835339,198.087000,0.007000,0.008000,-0.002000,6.352000,6.352000,9.568001,2,1,1,0"""
1606295532717424343,"""1606295532.699931,38.254667,140.835339,198.081000,-0.022000,0.010000,-0.001000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295532826820339,"""1606295532.699931,38.254667,140.835339,198.081000,-0.022000,0.010000,-0.001000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295532917046134,"""1606295532.799931,38.254667,140.835339,198.073000,-0.019000,0.004000,0.001000,6.320000,6.320000,9.504001,2,1,1,0"""
1606295533026455539,"""1606295532.799931,38.254667,140.835339,198.073000,-0.019000,0.004000,0.001000,6.320000,6.320000,9.504001,2,1,1,0"""
1606295533116501610,"""1606295532.999931,38.254667,140.835339,198.068000,-0.039000,-0.013000,0.000000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295533222802307,"""1606295532.999931,38.254667,140.835339,198.068000,-0.039000,-0.013000,0.000000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295533324035361,"""1606295533.199930,38.254667,140.835339,198.067000,-0.023000,-0.061000,-0.005000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295533424337069,"""1606295533.199930,38.254667,140.835339,198.067000,-0.023000,-0.061000,-0.005000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295533516609235,"""1606295533.399930,38.254667,140.835338,198.066000,0.009000,-0.090000,-0.009000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295533619504645,"""1606295533.399930,38.254667,140.835338,198.066000,0.009000,-0.090000,-0.009000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295533724092514,"""1606295533.599930,38.254667,140.835338,198.059000,-0.023000,-0.156000,-0.006000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295533818917057,"""1606295533.599930,38.254667,140.835338,198.059000,-0.023000,-0.156000,-0.006000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295533917314749,"""1606295533.799930,38.254667,140.835337,198.052000,-0.044000,-0.157000,-0.003000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295534020550868,"""1606295533.799930,38.254667,140.835337,198.052000,-0.044000,-0.157000,-0.003000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295534123735938,"""1606295533.999930,38.254667,140.835337,198.041000,-0.030000,-0.152000,-0.002000,6.320000,6.320000,9.488001,2,1,1,0"""
1606295534220370633,"""1606295534.99930,38.254667,140.835337,198.033000,-0.014000,-0.122000,-0.002000,6.304000,6.304000,9.456000,2,1,1,0"""
1606295534324858053,"""1606295534.99930,38.254667,140.835337,198.033000,-0.014000,-0.122000,-0.002000,6.304000,6.304000,9.456000,2,1,1,0"""
1606295534425003357,"""1606295534.299930,38.254667,140.835337,198.021000,0.030000,-0.076000,0.001000,6.320000,6.320000,9.456000,2,1,1,0"""
1606295534525184009,"""1606295534.299930,38.254667,140.835337,198.021000,0.030000,-0.076000,0.001000,6.320000,6.320000,9.456000,2,1,1,0"""
1606295534622867410,"""1606295534.499930,38.254667,140.835337,198.009000,0.047000,-0.030000,0.002000,6.320000,6.320000,9.456000,2,1,1,0"""
1606295534727066653,"""1606295534.499930,38.254667,140.835337,198.009000,0.047000,-0.030000,0.002000,6.320000,6.320000,9.456000,2,1,1,0"""
1606295534815722494,"""1606295534.699930,38.254667,140.835337,198.012000,0.069000,0.011000,-0.010000,6.336000,6.336000,9.472000,2,1,1,0"""
1606295534931158967,"""1606295534.699930,38.254667,140.835337,198.012000,0.069000,0.011000,-0.010000,6.336000,6.336000,9.472000,2,1,1,0"""
1606295535019401744,"""1606295534.899930,38.254667,140.835337,198.015000,0.055000,0.084000,-0.021000,6.352000,6.352000,9.472000,2,1,1,0"""
1606295535125793955,"""1606295534.899930,38.254667,140.835337,198.015000,0.055000,0.084000,-0.021000,6.352000,6.352000,9.472000,2,1,1,0"""
1606295535216476219,"""1606295535.99930,38.254667,140.835338,198.023000,0.011000,0.136000,-0.029000,6.352000,6.352000,9.488001,2,1,1,0"""
1606295535323751315,"""1606295535.99930,38.254667,140.835338,198.023000,0.011000,0.136000,-0.029000,6.352000,6.352000,9.488001,2,1,1,0"""
1606295535419304888,"""1606295535.299930,38.254667,140.835338,198.012000,-0.006000,0.134000,-0.024000,6.368001,6.368001,9.488001,2,1,1,0"""
1606295535526013497,"""1606295535.299930,38.254667,140.835338,198.012000,-0.006000,0.134000,-0.024000,6.368001,6.368001,9.488001,2,1,1,0"""
1606295535616929602,"""1606295535.499930,38.254667,140.835338,197.993000,-0.008000,0.098000,-0.007000,6.368001,6.368001,9.504001,2,1,1,0"""
1606295535724437323,"""1606295535.499930,38.254667,140.835338,197.993000,-0.008000,0.098000,-0.007000,6.368001,6.368001,9.504001,2,1,1,0"""
1606295535834482984,"""1606295535.699930,38.254667,140.835339,197.990000,-0.014000,0.095000,-0.009000,6.368001,6.368001,9.504001,2,1,1,0"""
1606295535924006198,"""1606295535.699930,38.254667,140.835339,197.990000,-0.014000,0.095000,-0.009000,6.368001,6.368001,9.504001,2,1,1,0"""
1606295536020232436,"""1606295535.899930,38.254667,140.835339,197.995000,0.004000,0.078000,-0.015000,6.368001,6.368001,9.520000,2,1,1,0"""
1606295536126371522,"""1606295535.899930,38.254667,140.835339,197.995000,0.004000,0.078000,-0.015000,6.368001,6.368001,9.520000,2,1,1,0"""
1606295536234311991,"""1606295536.99930,38.254667,140.835339,197.993000,-0.037000,0.074000,-0.018000,6.368001,6.368001,9.520000,2,1,1,0"""
1606295536320062331,"""1606295536.99930,38.254667,140.835339,197.993000,-0.037000,0.074000,-0.018000,6.368001,6.368001,9.520000,2,1,1,0"""
1606295536419174826,"""1606295536.299930,38.254667,140.835339,197.967000,-0.075000,0.119000,0.001000,6.384000,6.384000,9.536000,2,1,1,0"""
1606295536524233217,"""1606295536.299930,38.254667,140.835339,197.967000,-0.075000,0.119000,0.001000,6.384000,6.384000,9.536000,2,1,1,0"""
1606295536616570335,"""1606295536.499930,38.254667,140.835339,197.970000,-0.063000,0.066000,-0.005000,6.384000,6.384000,9.536000,2,1,1,0"""
1606295536720395836,"""1606295536.499930,38.254667,140.835339,197.970000,-0.063000,0.066000,-0.005000,6.384000,6.384000,9.536000,2,1,1,0"""
1606295536835012398,"""1606295536.699929,38.254666,140.835339,197.954000,-0.073000,0.036000,0.003000,6.368001,6.368001,9.552000,2,1,1,0"""
1606295536925801028,"""1606295536.799929,38.254666,140.835339,197.966000,-0.080000,0.034000,-0.008000,6.352000,6.352000,9.520000,2,1,1,0"""
1606295537016683097,"""1606295536.799929,38.254666,140.835339,197.966000,-0.080000,0.034000,-0.008000,6.352000,6.352000,9.520000,2,1,1,0"""
1606295537120339627,"""1606295536.999929,38.254666,140.835339,197.962000,-0.073000,0.028000,-0.008000,6.352000,6.352000,9.536000,2,1,1,0"""
1606295537233193945,"""1606295536.999929,38.254666,140.835339,197.962000,-0.073000,0.028000,-0.008000,6.352000,6.352000,9.536000,2,1,1,0"""
1606295537319841673,"""1606295537.199929,38.254666,140.835339,197.953000,-0.017000,0.030000,-0.003000,6.352000,6.352000,9.536000,2,1,1,0"""
1606295537417507371,"""1606295537.199929,38.254666,140.835339,197.953000,-0.017000,0.030000,-0.003000,6.352000,6.352000,9.536000,2,1,1,0"""
1606295537524621590,"""1606295537.399929,38.254666,140.835340,197.929000,-0.019000,0.039000,0.012000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295537634608748,"""1606295537.399929,38.254666,140.835340,197.929000,-0.019000,0.039000,0.012000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295537720317763,"""1606295537.599929,38.254666,140.835340,197.911000,-0.043000,0.024000,0.017000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295541677939241,"""1606295537.599929,38.254666,140.835340,197.911000,-0.043000,0.024000,0.017000,6.336000,6.336000,9.536000,2,1,1,0"""
1606295541686404367,"""1606295537.799929,38.254666,140.835340,197.902000,-0.038000,0.024000,0.017000,6.336000,6.336000,9.552000,2,1,1,0"""
1606295541686411694,"""1606295537.799929,38.254666,140.835340,197.902000,-0.038000,0.024000,0.017000,6.336000,6.336000,9.552000,2,1,1,0"""
1606295541693992987,"""1606295537.999929,38.254666,140.835340,197.901000,-0.042000,-0.002000,0.010000,6.336000,6.336000,9.552000,2,1,1,0"""
1606295541694001498,"""1606295537.999929,38.254666,140.835340,197.901000,-0.042000,-0.002000,0.010000,6.336000,6.336000,9.552000,2,1,1,0"""
1606295541694004668,"""1606295538.199929,38.254666,140.835339,197.905000,-0.084000,-0.080000,0.004000,6.336000,6.336000,9.552000,2,1,1,0"""
1606295541694020601,"""1606295538.199929,38.254666,140.835339,197.905000,-0.084000,-0.080000,0.004000,6.336000,6.336000,9.552000,2,1,1,0"""
1606295541694024512,"""1606295538.399929,38.254666,140.835339,197.885000,-0.052000,-0.171000,0.021000,6.320000,6.320000,9.552000,2,1,1,0"""
1606295541694034642,"""1606295538.399929,38.254666,140.835339,197.885000,-0.052000,-0.171000,0.021000,6.320000,6.320000,9.552000,2,1,1,0"""
1606295541694048966,"""1606295538.599929,38.254666,140.835338,197.888000,-0.020000,-0.118000,0.010000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541694056280,"""1606295538.599929,38.254666,140.835338,197.888000,-0.020000,-0.118000,0.010000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541694061366,"""1606295538.799929,38.254666,140.835338,197.894000,-0.004000,-0.091000,0.000000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541694064289,"""1606295538.799929,38.254666,140.835338,197.894000,-0.004000,-0.091000,0.000000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541694102349,"""1606295538.999929,38.254666,140.835338,197.888000,-0.001000,-0.065000,0.002000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541759307047,"""1606295538.999929,38.254666,140.835338,197.888000,-0.001000,-0.065000,0.002000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541759309942,"""1606295539.199929,38.254666,140.835338,197.890000,0.004000,-0.045000,-0.001000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541759318108,"""1606295539.199929,38.254666,140.835338,197.890000,0.004000,-0.045000,-0.001000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541759324290,"""1606295539.399929,38.254666,140.835338,197.891000,0.002000,-0.022000,-0.002000,6.320000,6.320000,9.568001,2,1,1,0"""
1606295541759333080,"""1606295539.499929,38.254666,140.835338,197.883000,0.005000,0.000000,0.004000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541759335699,"""1606295539.499929,38.254666,140.835338,197.883000,0.005000,0.000000,0.004000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541759350869,"""1606295539.699929,38.254666,140.835338,197.881000,0.001000,-0.005000,0.004000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541759355768,"""1606295539.699929,38.254666,140.835338,197.881000,0.001000,-0.005000,0.004000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541759358455,"""1606295539.899929,38.254666,140.835338,197.879000,0.007000,0.009000,0.004000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541759371619,"""1606295539.899929,38.254666,140.835338,197.879000,0.007000,0.009000,0.004000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541759374008,"""1606295540.99929,38.254666,140.835338,197.877000,0.003000,-0.004000,0.001000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541759387898,"""1606295540.99929,38.254666,140.835338,197.877000,0.003000,-0.004000,0.001000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541759390488,"""1606295540.299928,38.254665,140.835338,197.862000,-0.042000,0.001000,0.012000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541833452894,"""1606295540.299928,38.254665,140.835338,197.862000,-0.042000,0.001000,0.012000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541833458690,"""1606295540.499928,38.254665,140.835338,197.851000,-0.103000,-0.026000,0.018000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541833462130,"""1606295540.499928,38.254665,140.835338,197.851000,-0.103000,-0.026000,0.018000,6.304000,6.304000,9.536000,2,1,1,0"""
1606295541833481571,"""1606295540.699928,38.254665,140.835338,197.850000,-0.083000,-0.050000,0.018000,6.288000,6.288000,9.552000,2,1,1,0"""
1606295541833486273,"""1606295540.699928,38.254665,140.835338,197.850000,-0.083000,-0.050000,0.018000,6.288000,6.288000,9.552000,2,1,1,0"""
1606295541833496519,"""1606295540.899928,38.254665,140.835338,197.850000,-0.061000,-0.028000,0.014000,6.288000,6.288000,9.568001,2,1,1,0"""
1606295541833500619,"""1606295540.899928,38.254665,140.835338,197.850000,-0.061000,-0.028000,0.014000,6.288000,6.288000,9.568001,2,1,1,0"""
1606295541833510705,"""1606295541.99928,38.254665,140.835338,197.850000,-0.041000,-0.034000,0.013000,6.304000,6.304000,9.568001,2,1,1,0"""
1606295541833515335,"""1606295541.99928,38.254665,140.835338,197.850000,-0.041000,-0.034000,0.013000,6.304000,6.304000,9.568001,2,1,1,0"""
1606295541833528108,"""1606295541.299928,38.254665,140.835338,197.854000,-0.013000,-0.022000,0.010000,6.304000,6.304000,9.584001,2,1,1,0"""
1606295541833537764,"""1606295541.299928,38.254665,140.835338,197.854000,-0.013000,-0.022000,0.010000,6.304000,6.304000,9.584001,2,1,1,0"""
1606295541833546462,"""1606295541.499928,38.254665,140.835338,197.854000,0.012000,0.019000,0.012000,6.304000,6.304000,9.584001,2,1,1,0"""
1606295541844193300,"""1606295541.499928,38.254665,140.835338,197.854000,0.012000,0.019000,0.012000,6.304000,6.304000,9.584001,2,1,1,0"""
1606295541903363500,"""1606295541.699928,38.254665,140.835338,197.865000,-0.009000,0.029000,0.001000,6.304000,6.304000,9.600000,2,1,1,0"""
1606295541949770307,"""1606295541.699928,38.254665,140.835338,197.865000,-0.009000,0.029000,0.001000,6.304000,6.304000,9.600000,2,1,1,0"""
1606295542043599091,"""1606295541.899928,38.254665,140.835338,197.870000,0.025000,0.021000,0.000000,6.304000,6.304000,9.600000,2,1,1,0"""
1606295542125897541,"""1606295541.899928,38.254665,140.835338,197.870000,0.025000,0.021000,0.000000,6.304000,6.304000,9.600000,2,1,1,0"""
1606295542237166469,"""1606295542.99928,38.254665,140.835338,197.874000,0.007000,0.006000,0.002000,6.304000,6.304000,9.616000,2,1,1,0"""
1606295542326073794,"""1606295542.199928,38.254665,140.835338,197.885000,0.010000,0.016000,-0.003000,6.288000,6.288000,9.584001,2,1,1,0"""
1606295542429313094,"""1606295542.199928,38.254665,140.835338,197.885000,0.010000,0.016000,-0.003000,6.288000,6.288000,9.584001,2,1,1,0"""
1606295542517694990,"""1606295542.399928,38.254665,140.835338,197.890000,0.003000,0.008000,-0.002000,6.288000,6.288000,9.600000,2,1,1,0"""
1606295542625312741,"""1606295542.399928,38.254665,140.835338,197.890000,0.003000,0.008000,-0.002000,6.288000,6.288000,9.600000,2,1,1,0"""
1606295542718574457,"""1606295542.599928,38.254665,140.835338,197.895000,-0.003000,0.000000,-0.001000,6.288000,6.288000,9.600000,2,1,1,0"""
1606295542825739968,"""1606295542.599928,38.254665,140.835338,197.895000,-0.003000,0.000000,-0.001000,6.288000,6.288000,9.600000,2,1,1,0"""
1606295542918233990,"""1606295542.799928,38.254665,140.835339,197.904000,0.017000,0.014000,-0.005000,6.288000,6.288000,9.600000,2,1,1,0"""
1606295543025167922,"""1606295542.799928,38.254665,140.835339,197.904000,0.017000,0.014000,-0.005000,6.288000,6.288000,9.600000,2,1,1,0"""
1606295543117634458,"""1606295542.999928,38.254665,140.835339,197.905000,-0.003000,0.003000,-0.001000,6.288000,6.288000,9.616000,2,1,1,0"""
1606295543221832847,"""1606295542.999928,38.254665,140.835339,197.905000,-0.003000,0.003000,-0.001000,6.288000,6.288000,9.616000,2,1,1,0"""
1606295543323813056,"""1606295543.199928,38.254665,140.835339,197.909000,-0.007000,0.020000,0.001000,6.288000,6.288000,9.616000,2,1,1,0"""
1606295543438202844,"""1606295543.199928,38.254665,140.835339,197.909000,-0.007000,0.020000,0.001000,6.288000,6.288000,9.616000,2,1,1,0"""
1606295543531565058,"""1606295543.399928,38.254666,140.835339,197.920000,0.058000,0.034000,-0.004000,6.288000,6.288000,9.616000,2,1,1,0"""
1606295543620331494,"""1606295543.399928,38.254666,140.835339,197.920000,0.058000,0.034000,-0.004000,6.288000,6.288000,9.616000,2,1,1,0"""
1606295543725276593,"""1606295543.599928,38.254666,140.835339,197.930000,0.080000,0.028000,-0.006000,6.288000,6.288000,9.632001,2,1,1,0"""
1606295543816120731,"""1606295543.599928,38.254666,140.835339,197.930000,0.080000,0.028000,-0.006000,6.288000,6.288000,9.632001,2,1,1,0"""
1606295543924331302,"""1606295543.799928,38.254666,140.835339,197.931000,0.084000,0.018000,-0.004000,6.288000,6.288000,9.632001,2,1,1,0"""
1606295544017399898,"""1606295543.799928,38.254666,140.835339,197.931000,0.084000,0.018000,-0.004000,6.288000,6.288000,9.632001,2,1,1,0"""
1606295544121193890,"""1606295543.999927,38.254666,140.835339,197.930000,0.037000,0.011000,-0.003000,6.288000,6.288000,9.648001,2,1,1,0"""
1606295544233451187,"""1606295543.999927,38.254666,140.835339,197.930000,0.037000,0.011000,-0.003000,6.288000,6.288000,9.648001,2,1,1,0"""
1606295544319953621,"""1606295544.199927,38.254666,140.835339,197.930000,0.012000,-0.013000,-0.003000,6.288000,6.288000,9.648001,2,1,1,0"""
1606295544433961166,"""1606295544.199927,38.254666,140.835339,197.930000,0.012000,-0.013000,-0.003000,6.288000,6.288000,9.648001,2,1,1,0"""
1606295544520663244,"""1606295544.399927,38.254666,140.835339,197.926000,-0.010000,-0.025000,-0.001000,6.288000,6.288000,9.648001,2,1,1,0"""
1606295544630204600,"""1606295544.399927,38.254666,140.835339,197.926000,-0.010000,-0.025000,-0.001000,6.288000,6.288000,9.648001,2,1,1,0"""
1606295544718248975,"""1606295544.599927,38.254666,140.835339,197.923000,0.012000,-0.008000,0.001000,6.288000,6.288000,9.664001,2,1,1,0"""
1606295544825196678,"""1606295544.599927,38.254666,140.835339,197.923000,0.012000,-0.008000,0.001000,6.288000,6.288000,9.664001,2,1,1,0"""
1606295544918419122,"""1606295544.799927,38.254666,140.835339,197.937000,0.019000,0.029000,-0.006000,6.288000,6.288000,9.664001,2,1,1,0"""
1606295545025596708,"""1606295544.799927,38.254666,140.835339,197.937000,0.019000,0.029000,-0.006000,6.288000,6.288000,9.664001,2,1,1,0"""
1606295545116919713,"""1606295544.999927,38.254666,140.835339,197.962000,0.055000,0.030000,-0.023000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295545224937674,"""1606295544.999927,38.254666,140.835339,197.962000,0.055000,0.030000,-0.023000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295545327994360,"""1606295545.199927,38.254666,140.835339,197.965000,0.065000,0.021000,-0.019000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295545424874969,"""1606295545.199927,38.254666,140.835339,197.965000,0.065000,0.021000,-0.019000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295545517126168,"""1606295545.399927,38.254666,140.835339,197.964000,0.061000,0.025000,-0.010000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295545619479623,"""1606295545.399927,38.254666,140.835339,197.964000,0.061000,0.025000,-0.010000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295545724416490,"""1606295545.599927,38.254666,140.835339,197.967000,0.024000,-0.005000,-0.009000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295545820303971,"""1606295545.599927,38.254666,140.835339,197.967000,0.024000,-0.005000,-0.009000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295545918057783,"""1606295545.799927,38.254666,140.835339,197.969000,0.015000,0.008000,-0.010000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295546020257623,"""1606295545.799927,38.254666,140.835339,197.969000,0.015000,0.008000,-0.010000,6.288000,6.288000,9.680000,2,1,1,0"""
1606295546123685892,"""1606295545.999927,38.254666,140.835339,197.965000,-0.016000,0.035000,0.002000,6.272000,6.272000,9.680000,2,1,1,0"""
1606295546219317133,"""1606295545.999927,38.254666,140.835339,197.965000,-0.016000,0.035000,0.002000,6.272000,6.272000,9.680000,2,1,1,0"""
1606295546324888223,"""1606295546.199927,38.254666,140.835339,197.983000,0.014000,0.020000,-0.009000,6.272000,6.272000,9.680000,2,1,1,0"""
1606295546419578747,"""1606295546.299927,38.254666,140.835340,197.981000,-0.009000,0.037000,-0.006000,6.256001,6.256001,9.648001,2,1,1,0"""
1606295546523919421,"""1606295546.299927,38.254666,140.835340,197.981000,-0.009000,0.037000,-0.006000,6.256001,6.256001,9.648001,2,1,1,0"""
1606295546620282222,"""1606295546.499927,38.254666,140.835340,197.981000,-0.028000,-0.012000,-0.001000,6.256001,6.256001,9.648001,2,1,1,0"""
1606295546724725657,"""1606295546.499927,38.254666,140.835340,197.981000,-0.028000,-0.012000,-0.001000,6.256001,6.256001,9.648001,2,1,1,0"""
1606295546818284723,"""1606295546.699927,38.254666,140.835339,197.983000,-0.022000,-0.035000,-0.001000,6.256001,6.256001,9.664001,2,1,1,0"""
1606295546924896534,"""1606295546.699927,38.254666,140.835339,197.983000,-0.022000,-0.035000,-0.001000,6.256001,6.256001,9.664001,2,1,1,0"""
1606295547019074097,"""1606295546.899927,38.254666,140.835340,197.990000,-0.029000,0.024000,-0.006000,6.256001,6.256001,9.664001,2,1,1,0"""
1606295547124653570,"""1606295546.899927,38.254666,140.835340,197.990000,-0.029000,0.024000,-0.006000,6.256001,6.256001,9.664001,2,1,1,0"""
1606295547218215395,"""1606295547.99927,38.254666,140.835339,197.986000,-0.034000,-0.021000,0.000000,6.240000,6.240000,9.664001,2,1,1,0"""
1606295547321373328,"""1606295547.99927,38.254666,140.835339,197.986000,-0.034000,-0.021000,0.000000,6.240000,6.240000,9.664001,2,1,1,0"""
1606295547417118523,"""1606295547.299927,38.254666,140.835340,197.985000,-0.023000,-0.005000,0.007000,6.240000,6.240000,9.664001,2,1,1,0"""
1606295547526005090,"""1606295547.299927,38.254666,140.835340,197.985000,-0.023000,-0.005000,0.007000,6.240000,6.240000,9.664001,2,1,1,0"""
